run_name,method,steps,seed,stage,method_label,episode,step,reward,speed,collision,action,ttc_min,thw_min,drac_max,density,avg_speed_context,same_lane_front_ttc,same_lane_front_thw,same_lane_front_drac,same_lane_rear_ttc,same_lane_rear_drac,target_front_ttc,target_front_thw,target_front_drac,target_rear_ttc,target_rear_drac,target_gap_size,target_rear_distance,target_front_distance,target_rear_relative_speed,lane_change_active,target_conflict_active,risk_score_v1,risk_score,risk_score_v2,ttc_term,thw_term,drac_term,same_lane_front_risk,target_rear_risk,target_front_risk,p_block_term,same_front_ttc_term,same_front_thw_term,same_front_drac_term,target_rear_ttc_term,target_rear_drac_term,target_front_ttc_term,target_front_drac_term,p_yield,p_block,near_miss_flag
official_sb3_ppo_highway_fast_steps100000_seed2,official_sb3_ppo_highway_fast,100000,2,formal,official_sb3_ppo_highway_fast (100k),0,0,0.9824417009602194,29.34156378600823,0,3,5.563692477391285,2.0810075117958027,0.9862810165613614,0.0375,20.905333727745088,5.563692477391285,2.0810075117958027,0.9862810165613614,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.00000000000003,1000000.0,1000000.0,-29.34156378600823,0.0,0.0,1.2431201156205725,0.733456259535904,0.733456259535904,0.0,0.0,0.32876033885378714,0.08219008471344678,0.0,0.0,0.1518711636566593,0.0,0.0,0.32876033885378714,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_ppo_highway_fast_steps100000_seed2,official_sb3_ppo_highway_fast,100000,2,formal,official_sb3_ppo_highway_fast (100k),0,1,0.9976877960112223,29.913292350420836,0,3,3.954216226551651,1.6472415290997198,1.575689622596172,0.05,20.51639957020438,3.954216226551651,1.6472415290997198,1.575689622596172,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.00000000000003,1000000.0,1000000.0,-29.913292350420836,0.0,0.0,1.7749043850447226,1.1263953302257776,1.1263953302257776,0.0,0.0,0.525229874198724,0.131307468549681,0.0,0.0,0.1518711636566593,0.0,0.0,0.525229874198724,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_ppo_highway_fast_steps100000_seed2,official_sb3_ppo_highway_fast,100000,2,formal,official_sb3_ppo_highway_fast (100k),0,2,0.8839204779383776,25.647017922689162,0,4,4.790515746975135,1.526060434882826,0.8527349599586925,0.05,20.30267979716147,4.790515746975135,1.526060434882826,0.8527349599586925,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.00000000000003,1000000.0,1000000.0,-25.647017922689162,0.0,0.0,1.3355479836891981,0.6444255551341247,0.6444255551341247,0.0,0.0,0.2842449866528975,0.07106124666322437,0.0,0.0,0.1518711636566593,0.0,0.0,0.2842449866528975,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_ppo_highway_fast_steps100000_seed2,official_sb3_ppo_highway_fast,100000,2,formal,official_sb3_ppo_highway_fast (100k),0,3,0.7531637392072487,20.743640220271825,0,4,11.42887576009188,1.6287658455304583,0.12933218243555572,0.05,20.170359524185066,11.42887576009188,1.6287658455304583,0.12933218243555572,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-20.743640220271825,0.0,0.0,0.7597043262304204,0.1621570367853668,0.1621570367853668,0.0,0.0,0.04311072747851857,0.010777681869629643,0.0,0.0,0.1518711636566593,0.0,0.0,0.04311072747851857,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_ppo_highway_fast_steps100000_seed2,official_sb3_ppo_highway_fast,100000,2,formal,official_sb3_ppo_highway_fast (100k),0,4,0.7359447448064415,20.097927930241557,0,4,16.26645043221179,1.559295266027795,0.05921940792700107,0.05,20.27124535718309,16.26645043221179,1.559295266027795,0.05921940792700107,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-20.097927930241557,0.0,0.0,0.7395195120813938,0.11541518711299703,0.11541518711299703,0.0,0.0,0.01973980264233369,0.004934950660583423,0.0,0.0,0.1518711636566593,0.0,0.0,0.01973980264233369,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_ppo_highway_fast_steps100000_seed2,official_sb3_ppo_highway_fast,100000,2,formal,official_sb3_ppo_highway_fast (100k),0,5,0.733677222910039,20.012895859126463,0,4,20.18560215845176,1.4796085340920824,0.036336521385479825,0.05,20.398222384554952,20.18560215845176,1.4796085340920824,0.036336521385479825,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-20.012895859126463,0.0,0.0,0.7534210481583787,0.10015992941864954,0.10015992941864954,0.0,0.0,0.012112173795159942,0.0030280434487899854,0.0,0.0,0.1518711636566593,0.0,0.0,0.012112173795159942,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_ppo_highway_fast_steps100000_seed2,official_sb3_ppo_highway_fast,100000,2,formal,official_sb3_ppo_highway_fast (100k),0,6,0.7333786192035169,20.001698220131882,0,4,25.215873918551537,1.4142725081449232,0.02224446297381671,0.05,20.515600905586307,25.215873918551537,1.4142725081449232,0.02224446297381671,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-20.001698220131882,0.0,0.0,0.7699441072358519,0.09076522381087412,0.09076522381087412,0.0,0.0,0.007414820991272237,0.0018537052478180592,0.0,0.0,0.1518711636566593,0.0,0.0,0.007414820991272237,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_ppo_highway_fast_steps100000_seed2,official_sb3_ppo_highway_fast,100000,2,formal,official_sb3_ppo_highway_fast (100k),0,7,0.7333392969047156,20.000223633926833,0,4,32.660664394145314,1.3642223421470825,0.012789100017641502,0.05,20.616333524159366,32.660664394145314,1.3642223421470825,0.012789100017641502,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-20.000223633926833,0.0,0.0,0.7850237158142135,0.08446164850675733,0.08446164850675733,0.0,0.0,0.004263033339213834,0.0010657583348034586,0.0,0.0,0.1518711636566593,0.0,0.0,0.004263033339213834,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_ppo_highway_fast_steps100000_seed2,official_sb3_ppo_highway_fast,100000,2,formal,official_sb3_ppo_highway_fast (100k),0,8,0.7333341186596058,20.00002944973522,0,4,44.44387690836043,1.3274064063133628,0.006720176453387438,0.05,20.700175796448356,44.44387690836043,1.3274064063133628,0.006720176453387438,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-20.00002944973522,0.0,0.0,0.7976467136528276,0.08041569946392128,0.08041569946392128,0.0,0.0,0.002240058817795813,0.0005600147044489532,0.0,0.0,0.1518711636566593,0.0,0.0,0.002240058817795813,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_ppo_highway_fast_steps100000_seed2,official_sb3_ppo_highway_fast,100000,2,formal,official_sb3_ppo_highway_fast (100k),0,9,0.8491084710443376,24.341567664162664,0,3,4.984404339027075,0.9710734263343688,0.4757119791839936,0.0625,20.975815052796094,4.984404339027075,0.9710734263343688,0.4757119791839936,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-24.341567664162664,0.0,0.0,1.4045691440987618,0.40464753075057786,0.40464753075057786,0.0,0.028926573665631228,0.15857065972799786,0.04542797966512571,0.0,0.0,0.1518711636566593,0.0,0.028926573665631228,0.15857065972799786,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
