run_name,method,steps,seed,stage,method_label,episode,step,reward,speed,collision,action,ttc_min,thw_min,drac_max,density,avg_speed_context,same_lane_front_ttc,same_lane_front_thw,same_lane_front_drac,same_lane_rear_ttc,same_lane_rear_drac,target_front_ttc,target_front_thw,target_front_drac,target_rear_ttc,target_rear_drac,target_gap_size,target_rear_distance,target_front_distance,target_rear_relative_speed,lane_change_active,target_conflict_active,risk_score_v1,risk_score,risk_score_v2,ttc_term,thw_term,drac_term,same_lane_front_risk,target_rear_risk,target_front_risk,p_block_term,same_front_ttc_term,same_front_thw_term,same_front_drac_term,target_rear_ttc_term,target_rear_drac_term,target_front_ttc_term,target_front_drac_term,p_yield,p_block,near_miss_flag
official_sb3_ppo_highway_fast_steps100000_seed1,official_sb3_ppo_highway_fast,100000,1,formal,official_sb3_ppo_highway_fast (100k),0,0,0.8660447183419508,25.0,0,2,13.6796746407292,1.874686509918074,0.12522387274237717,0.0375,21.00809609338702,13.6796746407292,1.874686509918074,0.12522387274237717,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-25.0,0.0,0.0,0.6890579204792413,0.15941816365658112,0.15941816365658112,0.0,0.0,0.04174129091412573,0.010435322728531432,0.0,0.0,0.1518711636566593,0.0,0.0,0.04174129091412573,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_ppo_highway_fast_steps100000_seed1,official_sb3_ppo_highway_fast,100000,1,formal,official_sb3_ppo_highway_fast (100k),0,1,0.8666658918962077,25.0,0,2,10.326964992503262,1.7240084366577388,0.20207099976003343,0.0375,20.62551837180572,10.326964992503262,1.7240084366577388,0.20207099976003343,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-25.0,0.0,0.0,0.77246303382865,0.21064958166835193,0.21064958166835193,0.0,0.0,0.06735699992001114,0.016839249980002784,0.0,0.0,0.1518711636566593,0.0,0.0,0.06735699992001114,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_ppo_highway_fast_steps100000_seed1,official_sb3_ppo_highway_fast,100000,1,formal,official_sb3_ppo_highway_fast (100k),0,2,0.8666666658870362,25.0,0,2,8.575741442301968,1.5506240269551324,0.2635561561143771,0.0375,20.493821333097024,8.575741442301968,1.5506240269551324,0.2635561561143771,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,159.99999999999997,1000000.0,1000000.0,-25.0,0.0,0.0,0.8778485920683481,0.2516396859045811,0.2516396859045811,0.0,0.0,0.0878520520381257,0.021963013009531424,0.0,0.0,0.15187116365665942,0.0,0.0,0.0878520520381257,0.0,0.0,0.0,0.0,0.8481288363433406,0.15187116365665942,0.0
official_sb3_ppo_highway_fast_steps100000_seed1,official_sb3_ppo_highway_fast,100000,1,formal,official_sb3_ppo_highway_fast (100k),0,3,0.8666666666659024,25.0,0,2,7.33670461544106,1.3671216903451966,0.3174790838092937,0.0375,20.507178846037156,7.33670461544106,1.3671216903451966,0.3174790838092937,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.00000000000003,1000000.0,1000000.0,-25.0,0.0,0.0,0.9991450325399409,0.28758830436785876,0.28758830436785876,0.0,0.0,0.10582636126976457,0.02645659031744114,0.0,0.0,0.1518711636566593,0.0,0.0,0.10582636126976457,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_ppo_highway_fast_steps100000_seed1,official_sb3_ppo_highway_fast,100000,1,formal,official_sb3_ppo_highway_fast (100k),0,4,0.8666666666666659,25.0,0,2,6.297091287425628,1.180101992757295,0.3720056862698594,0.0375,20.561894254998478,6.297091287425628,1.180101992757295,0.3720056862698594,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-25.0,0.0,0.0,1.1470999790225795,0.3239393726749026,0.3239393726749026,0.0,0.0,0.12400189542328648,0.03100047385582162,0.0,0.0,0.1518711636566593,0.0,0.0,0.12400189542328648,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_ppo_highway_fast_steps100000_seed1,official_sb3_ppo_highway_fast,100000,1,formal,official_sb3_ppo_highway_fast (100k),0,5,0.8666666666666667,25.0,0,2,5.335334321454037,0.9930773915487907,0.43608367735133197,0.05,20.672752935062277,5.335334321454037,0.9930773915487907,0.43608367735133197,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-25.0,0.0,0.0,1.3455921594001083,0.36942707677636805,0.36942707677636805,0.0,0.006922608451209289,0.14536122578377733,0.03772482813618619,0.0,0.0,0.1518711636566593,0.0,0.006922608451209289,0.14536122578377733,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_ppo_highway_fast_steps100000_seed1,official_sb3_ppo_highway_fast,100000,1,formal,official_sb3_ppo_highway_fast (100k),0,6,0.750891632373114,20.65843621399177,0,4,89.8318562629109,1.0935648196512149,0.0013997524309784547,0.05,20.562561558134597,89.8318562629109,1.0935648196512149,0.0013997524309784547,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-20.65843621399177,0.0,0.0,0.9233278622093786,0.07686875011564863,0.07686875011564863,0.0,0.0,0.0004665841436594849,0.00011664603591487122,0.0,0.0,0.1518711636566593,0.0,0.0,0.0004665841436594849,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_ppo_highway_fast_steps100000_seed1,official_sb3_ppo_highway_fast,100000,1,formal,official_sb3_ppo_highway_fast (100k),0,7,0.735645537322111,20.086707649579164,0,4,inf,1.1292785638585612,0.0,0.05,20.558587287066107,inf,1.1292785638585612,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-20.086707649579164,0.0,0.0,0.8993524646092532,0.07593558182832966,0.07593558182832966,0.0,0.0,0.0,0.0,0.0,0.0,0.1518711636566593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_ppo_highway_fast_steps100000_seed1,official_sb3_ppo_highway_fast,100000,1,formal,official_sb3_ppo_highway_fast (100k),0,8,0.7336378211014029,20.011418291302608,0,4,inf,1.1566609803159624,0.0,0.05,20.601635126018436,inf,1.1566609803159624,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-20.011418291302608,0.0,0.0,0.8825816333632106,0.07593558182832966,0.07593558182832966,0.0,0.0,0.0,0.0,0.0,0.0,0.1518711636566593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
official_sb3_ppo_highway_fast_steps100000_seed1,official_sb3_ppo_highway_fast,100000,1,formal,official_sb3_ppo_highway_fast (100k),0,9,0.7333734304879762,20.00150364329911,0,4,inf,1.1859033593049393,0.0,0.05,20.64890067101424,inf,1.1859033593049393,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,160.0,1000000.0,1000000.0,-20.00150364329911,0.0,0.0,0.8655268069251891,0.07593558182832966,0.07593558182832966,0.0,0.0,0.0,0.0,0.0,0.0,0.1518711636566593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8481288363433407,0.1518711636566593,0.0
